Type,AISC_Manual_Label,W,As (mm2),h (mm),b (mm),t (mm),tdes (mm),fy (MPa),fc (MPa),L (mm),Pno ANN (kN)
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,45,4000,107.04403
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,65,2500,275.87543
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,35,3000,67.35252
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,55,3750,138.32787
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,65,4250,158.63791
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,35,3500,109.18788
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,55,3500,63.73088
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,35,4500,82.420425
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,55,2500,256.54492
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,75,4250,121.29118
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,75,3000,107.84119
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,75,3000,225.68402
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,45,3250,93.82164
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,75,2750,100.71384
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,35,4000,174.86061
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,35,3250,87.05915
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,35,2750,87.71027
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,45,3250,163.48213
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,75,3750,141.95804
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,35,4500,47.987732
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,55,2500,91.091095
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,45,4250,53.33154
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,45,3750,56.44145
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,65,3250,187.87163
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,55,3000,73.85336
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,35,2750,195.9743
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,35,2500,110.477715
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,55,2750,125.56439
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,65,3500,124.98624
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,65,3750,124.77585
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,45,4000,113.7684
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,65,4250,119.10991
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,35,4250,102.32506
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,45,4250,101.31589
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,75,2750,254.64749
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,35,4500,313.05795
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,65,4250,62.493225
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,45,4500,246.77621
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,75,4250,178.16248
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,75,4250,67.32063
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,45,4500,131.75385
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,35,3750,105.48814
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,45,2500,105.76181
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,45,3750,128.08728
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,55,4250,57.88241
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,55,3500,111.56723
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,65,4500,176.61569
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,35,4000,104.33507
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,75,3250,80.15121
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,65,3750,150.2337
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,45,3500,144.55731
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,55,3750,61.014503
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,55,4000,172.15244
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,65,2750,91.3883
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,65,3250,117.053215
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,65,3500,166.96616
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,35,2500,81.76975
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,75,2500,115.04933
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,75,2500,297.12216
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,45,3000,69.33359
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,35,3500,133.59575
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,35,3750,117.938354
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,55,3000,90.74097
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,75,4500,115.57785
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,75,3500,74.52315
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,55,3500,155.65028
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,65,2750,131.60391
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,65,3500,68.739044
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,35,3500,104.33449
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,65,4500,129.78238
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,55,4500,153.39157
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,75,3500,129.70154
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,65,4250,155.61586
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,75,3500,178.56763
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,45,4500,52.64553
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,55,2750,224.50037
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,55,3000,198.3536
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,45,4250,215.3923
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,35,3000,172.26822
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,45,3750,106.49539
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,45,2500,239.48111
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,35,4000,50.002167
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,75,4000,142.77214
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,45,3500,104.34773
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,35,3000,94.396645
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,55,3250,98.440735
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,35,3250,59.318985
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,65,3000,80.52776
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,65,2750,239.33136
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,75,3250,120.06942
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,45,4250,116.59105
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,75,4250,128.2606
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,55,3000,123.31044
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,45,3000,185.19193
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,55,4500,98.70188
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,75,2750,98.87236
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,75,3750,152.18773
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,65,3750,65.81413
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,55,4500,185.94492
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,45,3250,63.078674
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,75,2500,141.50299
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,65,2750,92.44491
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,35,4250,92.51168
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,65,3000,211.83234
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,65,4000,132.90707
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,55,3250,117.09029
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,35,4250,48.710037
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,45,3000,107.66485
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,240,45,2500,96.312805
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,65,4500,107.05676
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,55,4000,123.2608
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,35,3000,81.74623
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,420,45,3500,111.11148
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,45,2750,83.99664
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,600,55,2500,104.126465
R_HSS,HSS57.2X50.8X3.2,4.85,579.0,57.2,50.8,3.18,2.95,800,35,2500,223.56674
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,45,4500,209.94502
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,75,3500,139.31477
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,75,4000,154.06789
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,45,3250,100.22632
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,55,3000,228.51292
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,45,3250,100.29167
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,55,4250,107.22059
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,35,4250,107.09114
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,35,4250,89.6324
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,55,3000,190.46207
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,65,2500,94.275116
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,65,3000,243.31888
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,65,3250,125.193726
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,45,3000,214.06818
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,35,3750,51.615723
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,55,4250,126.177734
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,45,3750,112.43242
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,65,3000,104.82732
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,75,3750,151.45369
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,65,3000,203.82349
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,55,3500,63.285522
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,45,3000,177.40836
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,35,3750,56.663666
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,45,3750,101.91373
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,75,4000,134.21844
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,45,4500,279.46646
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,65,3000,102.75231
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,65,3250,112.80223
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,75,3750,138.90993
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,55,3500,70.40832
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,75,3500,204.17029
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,65,3750,170.41588
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,45,3500,106.91668
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,45,3500,114.168274
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,45,3500,117.5074
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,45,3500,108.667175
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,45,3000,123.02377
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,35,3000,102.18567
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,35,3000,100.230225
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,35,3250,65.832855
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,75,4000,139.07907
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,75,3750,144.55898
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,45,3000,109.89054
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,75,3750,165.53802
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,55,4000,119.65898
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,65,3750,72.272644
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,55,4500,112.664856
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,65,3750,65.592636
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,55,4000,141.52534
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,75,4000,162.7104
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,55,4500,149.31978
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,45,4500,52.65535
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,35,3500,155.08064
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,75,3250,79.080605
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,35,3500,128.34691
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,65,4250,62.502903
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,55,4500,161.01344
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,55,2750,214.96951
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,55,2750,260.10208
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,35,4000,100.80824
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,75,3250,94.36617
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,65,4250,67.26841
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,45,4500,56.14971
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,35,3250,58.224266
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,65,3500,161.50574
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,35,4000,120.98257
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,75,4250,187.53041
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,65,3500,191.50232
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,75,4250,174.05568
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,55,4500,57.231163
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,35,4500,108.32063
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,55,4500,61.012383
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,75,4000,68.69386
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,75,3000,113.736946
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,75,3000,114.79969
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,35,3250,100.20325
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,35,3250,87.44835
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,75,2750,118.48651
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,45,4250,57.30858
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,45,4250,53.281395
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,55,2750,137.32785
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,65,2500,260.29388
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,65,2500,336.3222
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,55,2750,124.23489
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,35,3250,102.44964
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,35,3250,103.485054
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,75,3750,182.04454
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,75,3750,154.89471
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,75,2750,98.29346
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,65,3750,144.28044
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,35,3500,60.299583
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,65,2500,100.23331
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,75,4000,75.24722
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,65,3000,132.71808
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,55,4250,214.25082
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,55,4250,171.63852
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,35,4000,106.69429
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,55,4500,96.31506
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,35,4500,117.63288
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,55,3750,108.27539
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,65,4000,153.08676
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,45,4000,158.15262
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,75,4000,167.67232
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,35,3250,175.95993
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,75,4000,154.79666
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,65,4000,182.0928
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,35,4000,97.05906
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,55,3750,119.07269
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,65,3000,119.8065
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,45,4000,194.64749
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,35,3250,145.23398
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,35,3500,54.323696
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,65,3500,76.88591
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,65,3250,114.26312
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,45,4000,59.04853
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,35,2750,79.9203
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,65,4000,134.8762
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,420,65,4000,146.68065
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,240,35,4250,215.02757
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,240,35,4250,294.69064
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,75,2750,299.337
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,800,75,2750,244.72351
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,600,65,2750,89.71441
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,800,45,4250,116.620674
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,65,2750,109.27138
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,45,4250,113.06124
R_HSS,HSS63.5X50.8X3.2,5.16,617.0,63.5,50.8,3.18,2.95,420,75,2500,137.54495
R_HSS,HSS57.2X57.2X3.2,5.16,617.0,57.2,57.2,3.18,2.95,600,45,3250,70.37463
